"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"2","Accrington Stanley",9,18,8,0.9560837018875,1.139686487025,0.8581462018875,1.041748987025,10.875,10.75,3.75,11.125,11,3,18.9363574971455,18.1200857386722,375.25,0.599933377748168,25.7462715431046
"19","Barnet",10,16,8,1.171755542,1.1880944838125,1.171755542,0.9922194838125,13.125,13.125,4.75,9.5,9.25,3.375,16.9359190310389,20.5212321422076,477.5,0.730890052356021,22.5147460852487
"24","Barrow",9,19,9,0.938099463133333,1.32661774793333,0.938099463133333,1.32661774793333,10.8888888888889,10.8888888888889,2.22222222222222,13.6666666666667,13.6666666666667,4.22222222222222,17.9371146740254,19.2122268633243,378.777777777778,0.660604282780874,24.972911987181
"40","Bristol Rovers",14,10,9,1.38374641833333,1.074051039,1.29669086277778,1.074051039,11.5555555555556,11.4444444444444,2.66666666666667,11.2222222222222,11.2222222222222,3.22222222222222,15.3136830440763,16.5206316271095,377.111111111111,0.663818503241014,25.7886874869299
"46","Bromley",14,8,9,1.57905798893333,1.0935411315,1.49200243337778,1.00648557594444,14.6666666666667,14.5555555555556,4,10.8888888888889,10.7777777777778,3.55555555555556,17.2265252594575,17.1582286691246,344.444444444444,0.560967741935484,27.6066350005484
"50","Cambridge United",14,9,9,1.24530585658889,0.795555084333333,1.24530585658889,0.708499528777778,13.3333333333333,13.3333333333333,3.44444444444444,7.44444444444444,7.33333333333333,3.22222222222222,16.9531647872513,17.982050540277,430.222222222222,0.661931818181818,24.2867585308936
"57","Cheltenham Town",4,24,9,0.629034457711111,1.93756424425556,0.629034457711111,1.67639757758889,9.33333333333333,9.33333333333333,2.66666666666667,16.8888888888889,16.5555555555556,5.66666666666667,20.972174944324,17.8805028285438,350.555555555556,0.586687797147385,26.5128806130491
"63","Chesterfield",15,6,9,1.18944531083333,1.01656373996667,1.18944531083333,0.7553970733,11.7777777777778,11.7777777777778,4.11111111111111,7.77777777777778,7.44444444444444,3.11111111111111,16.9295371289117,17.5451419150379,539.555555555556,0.767504118616145,22.5592747653727
"67","Colchester United",8,20,9,0.892622900166667,1.16757499254444,0.892622900166667,1.16757499254444,10.7777777777778,10.7777777777778,3.66666666666667,11.7777777777778,11.7777777777778,3.44444444444444,19.0213578256417,16.7156906151694,469.444444444444,0.749349112426036,22.8731633111598
"71","Crawley Town",8,21,9,1.19471131272222,1.28031312855556,1.02060020161111,1.193257573,12.6666666666667,12.4444444444444,3.66666666666667,13.4444444444444,13.3333333333333,4.22222222222222,18.2119855036924,18.0904491859225,415.777777777778,0.713254943880278,23.9591457133912
"73","Crewe Alexandra",13,12,9,1.45092177262222,1.33876987197778,1.27681066151111,1.16465876086667,12.4444444444444,12.2222222222222,4.33333333333333,12.7777777777778,12.5555555555556,4.77777777777778,17.4151318698585,18.1563598504285,406.444444444444,0.665937670858393,25.0878441392974
"95","Fleetwood Town",12,14,9,1.25981263265556,1.51047109495556,1.1727570771,1.4234155394,11.5555555555556,11.4444444444444,4,16.4444444444444,16.3333333333333,4.11111111111111,17.7789596128975,17.7206838385044,409,0.69546318935072,25.391878530345
"105","Gillingham",18,2,8,1.1974464881375,0.9787796225125,0.9036339881375,0.9787796225125,10.375,10,3.25,9.875,9.875,2.625,17.07830638292,16.5488746639151,351.625,0.59082829719161,26.94795942508
"109","Grimsby Town",15,5,8,1.983096801675,0.77039148065,1.591346801675,0.67245398065,14.875,14.375,4.875,9.25,9.125,3,17.2488791369648,18.2865639851189,495.875,0.741870431056214,22.6151650157928
"118","Harrogate Town",11,15,9,1.00553005832222,1.76920041455556,0.918474502766667,1.76920041455556,10.7777777777778,10.6666666666667,4.11111111111111,16.1111111111111,16.1111111111111,4,20.3160555962045,16.2900038330544,390,0.637891737891738,24.4829236322621
"141","Milton Keynes Dons",12,13,9,1.08427406977778,0.970457685333333,0.997218514222222,0.883402129777778,11.3333333333333,11.2222222222222,3.44444444444444,10,9.88888888888889,3.66666666666667,16.5694735157255,18.3872648898684,433.777777777778,0.679303278688525,24.0176858603484
"147","Newport County AFC",5,22,8,0.98843120485,1.626319267625,0.89049370485,1.332506767625,9,8.875,2.875,14.875,14.5,4.125,17.3007753502336,16.5594553529072,358,0.637569832402235,25.7293849104818
"154","Notts County",14,7,9,1.06149641673333,1.03496511542222,0.974440861177778,1.03496511542222,10,9.88888888888889,4.44444444444444,9.77777777777778,9.77777777777778,3,18.0933955964047,17.0707026142327,492.222222222222,0.763205417607223,21.2183281973544
"160","Oldham Athletic",13,11,9,1.54602545104444,0.836258023811111,1.45896989548889,0.836258023811111,14,13.8888888888889,3.88888888888889,11.1111111111111,11.1111111111111,2.66666666666667,17.1205501878392,17.6960343198727,372.777777777778,0.631594634873323,25.6569768925365
"174","Salford City",19,1,9,1.40495501272222,1.64979089581111,1.23084390161111,1.56273534025556,13.5555555555556,13.3333333333333,4.88888888888889,13.3333333333333,13.2222222222222,4.11111111111111,17.9612558421967,16.1443864311553,386,0.643926309729419,25.4227329257484
"179","Shrewsbury Town",5,23,9,0.971315549144445,1.08330412256667,0.971315549144445,1.08330412256667,11.7777777777778,11.7777777777778,2.66666666666667,12,12,5.22222222222222,17.8068401298517,19.1776257318046,395.444444444444,0.672098904186569,25.4838679313852
"201","Swindon Town",18,3,9,1.70714774055556,1.12954582166667,1.620092185,1.12954582166667,13.6666666666667,13.5555555555556,5.22222222222222,10.1111111111111,10.1111111111111,4.11111111111111,17.1639640131995,17.437775111638,450.888888888889,0.71389847215377,24.8806820790759
"209","Tranmere Rovers",9,17,7,1.12351504771429,1.20941019007143,1.12351504771429,1.09748161864286,12,12,3.28571428571429,13.1428571428571,13,3.42857142857143,18.0907725628888,17.8171110856442,400.285714285714,0.674161313347609,25.1550369946467
"213","Walsall",16,4,8,0.906340110025,0.894802297425,0.906340110025,0.796864797425,9.375,9.375,2.875,11.25,11.125,2.875,16.6415158166539,17.989960997277,311.25,0.607228915662651,27.0489694738554
