"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"1","Accrington Stanley",33,16,25,1.117538720144,1.252660383984,1.023518720144,1.158640383984,12.72,12.6,4.08,11.28,11.16,3.76,19.1351495457645,17.4813387472837,412.56,0.622939693620322,24.6296528989723
"17","Barnet",35,13,25,1.608185798196,1.04947247978,1.451485798196,0.95545247978,14.52,14.32,4.88,10.12,10,3.24,16.1851060513789,18.6568792212001,432.84,0.674244524535625,23.6579608225395
"20","Barrow",24,19,25,1.19174816834,1.536086278324,1.19174816834,1.473406278324,11.24,11.24,3.32,14.76,14.68,5.12,17.0887147600006,18.1102340097908,405.84,0.664596885472107,24.403385226917
"31","Bristol Rovers",21,21,25,1.132765458844,1.322955420492,1.101425458844,1.166255420492,10.84,10.8,2.6,11.72,11.52,3.96,16.687106474523,17.2798245282642,417.36,0.670404447000192,24.8718151409287
"36","Bromley",52,1,26,1.43205630099615,1.1504408346,1.34165245484231,1.12030621921538,13.2307692307692,13.1153846153846,4.34615384615385,10.3846153846154,10.3461538461538,3.34615384615385,16.6127855872014,17.1336456825344,337.153846153846,0.532740132329455,27.3869606926991
"38","Cambridge United",44,5,25,1.207127364952,0.920913510048,1.175787364952,0.795553510048,10.96,10.92,3.32,8.52,8.36,3.04,16.6503816367694,17.9350099684015,411.2,0.638035019455253,24.9683834404932
"42","Cheltenham Town",30,18,26,0.901934174419231,1.59079055316923,0.84166494365,1.44011747624615,9.96153846153846,9.88461538461539,2.92307692307692,15.5769230769231,15.3846153846154,5.19230769230769,19.9989994299195,17.6225019521547,404.230769230769,0.669838249286394,24.9173046460799
"47","Chesterfield",41,8,26,1.26951443026154,1.36396417194615,1.23937981487692,1.15302186425385,11.3461538461538,11.3076923076923,3.73076923076923,10.6538461538462,10.3846153846154,3.92307692307692,16.8948295272654,16.8362475227695,521.346153846154,0.747989671707857,22.8603933846404
"50","Colchester United",39,9,25,1.451797897528,0.990252142472,1.295097897528,0.958912142472,11.52,11.32,4.08,10.84,10.8,3.28,17.6283170953877,17.5502241550799,443.84,0.728190338860851,23.1215664460977
"53","Crawley Town",19,22,26,1.38711718543846,1.38673150994231,1.23644410851538,1.29632766378846,13.8846153846154,13.6923076923077,4.46153846153846,12.5769230769231,12.4615384615385,4.80769230769231,18.3698776776376,17.3400813344724,484.538461538462,0.743610096840768,22.5912578356565
"54","Crewe Alexandra",39,10,26,1.34907315595769,1.34031076089231,1.19840007903462,1.24990691473846,12.7307692307692,12.5384615384615,4.03846153846154,13.5769230769231,13.4615384615385,4.34615384615385,17.8858899859795,17.7417960430578,421.653846153846,0.677460549119766,24.3699008248837
"73","Fleetwood Town",34,15,25,1.3653732973,1.403665193512,1.2400132973,1.309645193512,11.96,11.8,4.28,14.76,14.64,4,17.3153927895176,18.2578435178089,400.24,0.654707175694583,25.4257462168399
"82","Gillingham",35,14,25,1.392874752472,1.285316227648,1.079474752472,1.159956227648,13.04,12.64,4.04,12.76,12.6,3.52,16.8596836222749,18.0194240092693,357.48,0.596397001230838,26.5708060992167
"85","Grimsby Town",37,11,25,1.595651155208,0.960828314616,1.376271155208,0.929488314616,13.96,13.68,4.48,9.68,9.64,3.2,17.6760513755285,17.4855214253773,479.2,0.712020033388982,22.6868283961185
"93","Harrogate Town",18,23,26,0.891997625692308,1.83145609161923,0.831728394923077,1.71091763008077,10,9.92307692307692,3,17.2307692307692,17.0769230769231,5,19.6544707576264,17.4224128192247,410.115384615385,0.643346150239145,24.280949680995
"111","Milton Keynes Dons",44,4,26,1.30161875753462,1.09340616047308,1.18108029599615,1.00300231431923,11.6923076923077,11.5384615384615,4.11538461538461,10.4230769230769,10.3076923076923,3.38461538461538,17.1239202645301,18.5021055747713,401.692307692308,0.650038299502106,23.970576727432
"115","Newport County AFC",17,24,25,1.054842218392,1.622129405892,0.992162218392,1.465429405892,10.88,10.8,3.52,14.72,14.52,4.64,18.5738579524205,16.8470755027895,408.16,0.691983535868287,24.8364673761858
"120","Notts County",42,7,25,1.05901788536,1.0380280969,0.99633788536,0.9753480969,10.64,10.56,4.04,9.92,9.84,3.32,18.0748184948829,18.1500169653475,492.68,0.74596086709426,21.8147727813697
"126","Oldham Athletic",35,12,25,1.46022088054,1.162906514196,1.36620088054,1.068886514196,14.4,14.28,4.32,11.96,11.84,3.52,17.4746703886292,17.8484907555647,382.32,0.625235404896422,25.674677617535
"135","Salford City",46,3,25,1.670816482428,1.313210748936,1.482776482428,1.187850748936,14.48,14.24,4.84,12.16,12,4.16,17.7024586768068,17.336942130331,387.28,0.636335467878537,25.2957184363665
"139","Shrewsbury Town",22,20,25,0.889700492256,1.206053205868,0.889700492256,1.112033205868,11.92,11.92,3.04,12.16,12.04,4.08,18.6829669077833,18.6246444078888,385.16,0.635268459860837,25.8407614254544
"158","Swindon Town",46,2,25,1.35637424754,1.152131844292,1.29369424754,1.120791844292,12.64,12.56,4.6,11.4,11.36,3.4,18.0839183546733,17.7333878666177,452.56,0.700017677214071,24.6378328098674
