"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"4","Accrington Stanley",2,21,4,0.999868838775,1.32877275325,0.803993838775,1.13289775325,10.25,10,3.25,11.75,11.5,3.5,17.9928924170637,18.025519109991,373,0.593163538873995,26.0279548220174
"16","Barnet",6,15,5,1.0690753882,1.181843542,1.0690753882,1.181843542,13,13,4.4,9.2,9.2,3.4,17.8884193625881,20.2858026227917,483.6,0.729528535980149,22.926109436311
"23","Barrow",6,16,6,0.9412206787,1.3136159734,0.9412206787,1.3136159734,10.1666666666667,10.1666666666667,2.16666666666667,15.3333333333333,15.3333333333333,4.5,18.3376641080055,19.6413976098803,378.833333333333,0.664320281566212,25.2718070959965
"43","Bristol Rovers",7,14,6,1.2837584885,1.0704446565,1.15317515516667,1.0704446565,11.6666666666667,11.5,2.66666666666667,10.8333333333333,10.8333333333333,3.16666666666667,15.2035532935489,16.3793024416546,372.666666666667,0.659212880143113,25.6953593524329
"47","Bromley",12,3,6,1.63455533438333,0.800390071416667,1.50397200105,0.800390071416667,14.3333333333333,14.1666666666667,3.66666666666667,9.66666666666667,9.66666666666667,3.16666666666667,16.5017750892838,17.60765354672,347.833333333333,0.574029707714423,27.7883782546718
"57","Cambridge United",10,10,6,1.23906149671667,0.5318254755,1.23906149671667,0.5318254755,12,12,3.16666666666667,6.83333333333333,6.83333333333333,2.83333333333333,16.8178803245519,17.2589366606738,450.5,0.669996300406955,24.1381899157159
"71","Cheltenham Town",1,23,6,0.717680764816667,1.89158610871667,0.717680764816667,1.76100277538333,8.33333333333333,8.33333333333333,2.5,17.1666666666667,17,5.83333333333333,19.7707014990386,17.9507341654524,343.5,0.565259582726832,26.7686649477778
"75","Chesterfield",13,2,6,1.40514073508333,1.19349017993333,1.40514073508333,0.801740179933333,12.6666666666667,12.6666666666667,5.16666666666667,7.5,7,3.16666666666667,16.8015654961366,17.1619894328264,534.166666666667,0.769422776911076,22.4947934707644
"79","Colchester United",5,18,5,0.8999984372,1.34360357238,0.8999984372,1.34360357238,12.2,12.2,3.8,12.2,12.2,3,19.1820158232928,16.5833723098309,491.6,0.774613506916192,22.1392602257933
"83","Crawley Town",2,22,6,1.10514532991667,1.40652922816667,0.974561996583333,1.27594589483333,12.5,12.3333333333333,3.66666666666667,12.8333333333333,12.6666666666667,3.5,18.8235724840204,16.3629277088106,402.666666666667,0.69453642384106,24.408367432471
"86","Crewe Alexandra",12,4,6,1.56760667293333,1.35635623363333,1.56760667293333,1.09518956696667,14,14,5,13.8333333333333,13.5,4.83333333333333,17.3270934447168,18.4845497540358,396.166666666667,0.652923853596971,25.9548639752629
