"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"2","Accrington Stanley",3,23,6,0.822208130683333,1.30529924236667,0.69162479735,1.17471590903333,9.5,9.33333333333333,2.66666666666667,12.8333333333333,12.6666666666667,3.5,18.9091555521104,18.2166121029237,380.666666666667,0.605954465849387,25.9011616406086
"19","Barnet",7,17,6,1.04583846633333,1.06517632225,1.04583846633333,1.06517632225,13.3333333333333,13.3333333333333,4.66666666666667,8.83333333333333,8.83333333333333,3.33333333333333,17.8587085218571,20.4274055554708,473.166666666667,0.721733004579077,23.0054421157274
"24","Barrow",6,19,7,0.945949046314286,1.32154889834286,0.945949046314286,1.32154889834286,10.7142857142857,10.7142857142857,2.14285714285714,14.2857142857143,14.2857142857143,4.28571428571429,17.9467324090441,19.8560105735362,388.142857142857,0.666175929333824,25.0518877033125
"40","Bristol Rovers",10,13,7,1.38094266071429,1.07109448528571,1.26901408928571,1.07109448528571,11.7142857142857,11.5714285714286,2.85714285714286,10.8571428571429,10.8571428571429,3.28571428571429,15.5084544531982,16.3253628269125,370.142857142857,0.657661134697028,25.9474021325125
"46","Bromley",13,5,7,1.74453088347143,1.03576388535714,1.63260231204286,0.923835313928571,14.7142857142857,14.5714285714286,3.85714285714286,10.4285714285714,10.2857142857143,3.42857142857143,16.2954617672579,17.1427167654195,350.285714285714,0.564845024469821,27.599575291925
"50","Cambridge United",10,11,7,1.23078558232857,0.608747653714286,1.23078558232857,0.608747653714286,12.2857142857143,12.2857142857143,3,6.71428571428571,6.71428571428571,3,16.9027026380388,17.9815689527375,459.714285714286,0.679303915475451,23.9723848872219
"57","Cheltenham Town",4,22,7,0.7016938883,1.66552354032857,0.7016938883,1.5535949689,9,9,2.57142857142857,15.8571428571429,15.7142857142857,5.14285714285714,19.9737512865848,18.208844386879,345.857142857143,0.568773234200744,26.9003447495952
"63","Chesterfield",13,6,7,1.27302745521429,1.10385795351429,1.27302745521429,0.768072239228571,12.1428571428571,12.1428571428571,4.42857142857143,7.42857142857143,7,3,16.8643357040134,16.5657489190971,545.428571428571,0.773965426925092,22.3824892879387
"67","Colchester United",6,18,6,0.830305401583333,1.27461195315,0.830305401583333,1.27461195315,11.3333333333333,11.3333333333333,3.66666666666667,12.6666666666667,12.6666666666667,3.5,19.4060079266529,16.8096728168425,457,0.757111597374179,22.5194510133844
"71","Crawley Town",5,20,7,1.11219844264286,1.41841619985714,1.00026987121429,1.30648762842857,12.5714285714286,12.4285714285714,3.57142857142857,14,13.8571428571429,3.85714285714286,18.7972047232583,17.3479089563671,401.857142857143,0.693210095982936,24.3753241027906
"73","Crewe Alexandra",12,7,6,1.56760667293333,1.35635623363333,1.56760667293333,1.09518956696667,14,14,5,13.8333333333333,13.5,4.83333333333333,17.3270934447168,18.4845497540358,396.166666666667,0.652923853596971,25.9548639752629
"95","Fleetwood Town",11,10,7,1.42101602227143,1.4292628238,1.30908745084286,1.31733425237143,12.2857142857143,12.1428571428571,4.42857142857143,16,15.8571428571429,4.28571428571429,17.4938546447483,17.8318315993767,388.571428571429,0.679044117647059,25.9180062760662
"105","Gillingham",15,1,7,1.20518680158571,1.01298571001429,0.8694010873,1.01298571001429,10.7142857142857,10.2857142857143,3.28571428571429,10,10,2.85714285714286,17.350366548546,16.6991550185257,354.428571428571,0.588875453446191,27.0011318919589
"109","Grimsby Town",14,4,7,1.96129531034286,0.791883813742857,1.62550959605714,0.679955242314286,15.4285714285714,15,4.85714285714286,9,8.85714285714286,2.71428571428571,17.2918367055337,18.3149891201198,500.428571428571,0.742791892663431,22.5541060774907
"118","Harrogate Town",8,15,7,0.998002410342857,1.70210181957143,0.886073838914286,1.70210181957143,11,10.8571428571429,3.42857142857143,15.2857142857143,15.2857142857143,3.85714285714286,20.174087530666,16.5771981342219,381.285714285714,0.628325215436493,24.5468474310004
"141","Milton Keynes Dons",11,8,7,1.21684305585714,0.925179262428571,1.10491448442857,0.813250691,13,12.8571428571429,3.85714285714286,9,8.85714285714286,3.28571428571429,16.781543222828,18.4337335253783,434.571428571429,0.685075608152531,23.9438059701841
"147","Newport County AFC",4,21,7,1.00313199597143,1.65216264642857,0.891203424542857,1.31637693214286,8.71428571428571,8.57142857142857,2.71428571428571,14.7142857142857,14.2857142857143,4,17.4288043938328,16.7204480082762,354.285714285714,0.634677419354839,25.5730503149677
"154","Notts County",11,9,7,1.09553173094286,1.06352229382857,0.983603159514286,1.06352229382857,9.85714285714286,9.71428571428571,4.42857142857143,10.2857142857143,10.2857142857143,3.14285714285714,18.0239771212101,17.025122834972,503.714285714286,0.775666477595009,20.8352952306098
"160","Oldham Athletic",7,16,7,1.24386699134286,0.900787850857143,1.24386699134286,0.900787850857143,12.4285714285714,12.4285714285714,2.85714285714286,10.7142857142857,10.7142857142857,2.57142857142857,16.7628346748619,16.4003845568234,362.428571428571,0.625936145053212,26.0778147202444
"174","Salford City",10,12,6,1.06713195258333,1.66510110805,0.93654861925,1.53451777471667,12.3333333333333,12.1666666666667,4.33333333333333,13.1666666666667,13,4.16666666666667,19.1403573355376,15.7207986413914,394.5,0.655259822560203,25.2339714004436
"179","Shrewsbury Town",2,24,6,0.950231429216667,1.00308288743333,0.950231429216667,1.00308288743333,10.1666666666667,10.1666666666667,2.5,11.5,11.5,4.83333333333333,16.2199546328952,20.0373902703976,426.5,0.694021101992966,24.9112992934349
"201","Swindon Town",15,2,7,1.51107204742857,1.02172019685714,1.399143476,1.02172019685714,12.7142857142857,12.5714285714286,5,10.4285714285714,10.4285714285714,3.71428571428571,18.8714559463745,17.6946628316676,447.428571428571,0.715836526181354,25.2045678996328
"209","Tranmere Rovers",8,14,5,0.8971126658,0.9029387397,0.8971126658,0.9029387397,11.4,11.4,2.8,11,11,2.4,18.5180854510448,18.9110533357439,395,0.671392405063291,25.6142181431899
"213","Walsall",15,3,7,0.804804182314286,0.932895969057143,0.804804182314286,0.820967397628571,8.85714285714286,8.85714285714286,3,11.5714285714286,11.4285714285714,3,16.1936055572281,17.8903898985268,307.857142857143,0.611136890951276,27.1268525700232
