"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"75","Crewe Alexandra",22,9,14,1.26843116937143,1.20887808034286,1.10053831222857,1.09694950891429,11.7857142857143,11.5714285714286,3.78571428571429,12.5714285714286,12.4285714285714,4.42857142857143,17.8454162894344,18.2185049078359,420.928571428571,0.6784320380112,24.5872109047259
"93","Fleetwood Town",22,10,14,1.45267053656429,1.50582845696429,1.34074196513571,1.39389988553571,12.7857142857143,12.6428571428571,4.5,15.1428571428571,15,4.14285714285714,16.8872357988388,17.6441655706097,409.5,0.683237397523112,25.3507404273853
"106","Gillingham",22,8,14,1.35001650102143,1.19245162118571,1.07019507245,1.08052304975714,12.4285714285714,12.0714285714286,4,11.6428571428571,11.5,3.28571428571429,16.3945980919279,17.9468071484449,351.928571428571,0.587578648264664,27.0686421479095
"111","Grimsby Town",24,6,14,1.67129951118571,1.00984566232857,1.39147808261429,0.953881376614286,14.9285714285714,14.5714285714286,4.85714285714286,9.85714285714286,9.78571428571429,3.28571428571429,18.2419011154489,17.1599417963271,490.642857142857,0.73533265395254,22.4017396444388
"120","Harrogate Town",14,19,14,0.938783058721429,1.81065354005,0.882818773007143,1.81065354005,10.3571428571429,10.2857142857143,3.5,16.4285714285714,16.4285714285714,4.42857142857143,19.7165196970028,17.1009567482509,432.714285714286,0.677451304060746,23.896669189376
"143","Milton Keynes Dons",24,4,14,1.11600371979286,0.966188770328571,1.06003943407857,0.910224484614286,10.8571428571429,10.7857142857143,3.92857142857143,10.2142857142857,10.1428571428571,3.28571428571429,16.5745901948059,17.5814028388816,406.285714285714,0.665787623066104,24.2007393809423
"152","Newport County AFC",11,24,14,1.14227074195714,1.49211162103571,1.03034217052857,1.26825447817857,10,9.85714285714286,3.42857142857143,13.5,13.2142857142857,3.92857142857143,18.0109110037424,16.889062618105,391.142857142857,0.677136596055515,25.2979452855405
"159","Notts County",24,5,14,1.08476918909286,0.992586670807143,1.02880490337857,0.936622385092857,9.92857142857143,9.85714285714286,4.57142857142857,10.1428571428571,10.0714285714286,3.35714285714286,18.396299412975,18.0641722557185,499.285714285714,0.752932761087267,21.2325728060486
"165","Oldham Athletic",16,18,14,1.51240507225,1.15262130387143,1.40047650082143,1.04069273244286,13.9285714285714,13.7857142857143,3.85714285714286,12.5,12.3571428571429,3.57142857142857,16.9787719633154,17.5857374193331,400.142857142857,0.644769725098179,25.3219345723777
"182","Salford City",25,3,14,1.59748092752143,1.47800711782143,1.37362378466429,1.36607854639286,14.8571428571429,14.5714285714286,4.71428571428571,12.7857142857143,12.6428571428571,4.07142857142857,17.5919448132354,16.2509626350486,384.642857142857,0.638811513463324,25.5331948345497
"187","Shrewsbury Town",13,22,14,0.82405796755,1.01159847918571,0.82405796755,1.01159847918571,10.7857142857143,10.7857142857143,2.64285714285714,11.2142857142857,11.2142857142857,4.28571428571429,18.1922530611162,18.9005139590654,374.714285714286,0.640106747998475,25.9626679313382
"210","Swindon Town",26,2,14,1.44102566376429,1.14340172771429,1.38506137805,1.14340172771429,12.4285714285714,12.3571428571429,4.71428571428571,10.7142857142857,10.7142857142857,3.64285714285714,17.6136430739409,17.8150803887595,460.285714285714,0.717566728739913,24.6799391491139
"218","Tranmere Rovers",16,17,14,1.04186150085714,1.36833839025714,1.04186150085714,1.20044553311429,12.0714285714286,12.0714285714286,3.35714285714286,13.5714285714286,13.3571428571429,3.85714285714286,18.2622459199745,17.179211904866,411.642857142857,0.657123026201631,25.1944097968072
"224","Walsall",26,1,14,1.02651588785,1.01313243581429,1.02651588785,0.901203864385714,10.8571428571429,10.8571428571429,4.07142857142857,11.5714285714286,11.4285714285714,3.14285714285714,17.1626617898736,17.7822187966383,317.214285714286,0.607070479621707,26.9964949312993
