"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"3","Accrington Stanley",9,20,10,0.99410235073,1.23478601166,0.91575235073,1.15643601166,12.3,12.2,3.8,11.3,11.2,3.5,18.6448066360407,17.8861000351538,383.8,0.60500260552371,25.6233395446587
"16","Barnet",17,13,11,1.41563454854545,1.25434556103636,1.34440727581818,1.04066374285455,13.8181818181818,13.7272727272727,4.63636363636364,10.0909090909091,9.81818181818182,3.09090909090909,16.4465337445866,19.1697667069671,451.818181818182,0.696981891348089,23.0503581580785
"23","Barrow",14,17,12,1.06975872348333,1.31703789664167,1.06975872348333,1.31703789664167,10.8333333333333,10.8333333333333,2.66666666666667,14.25,14.25,3.91666666666667,17.3141129423974,18.7141097820476,379.666666666667,0.65188762071993,24.5400585962028
"39","Bristol Rovers",17,14,12,1.17665186514167,1.23183259885833,1.111360198475,1.16654093219167,10.25,10.1666666666667,2.41666666666667,11.5833333333333,11.5,3.66666666666667,15.403352118356,16.561805201543,381.583333333333,0.662808473465822,26.0380815310417
"43","Bromley",18,9,12,1.51417587660833,1.06234098369167,1.383592543275,0.997049317025,14.75,14.5833333333333,4.25,10.4166666666667,10.3333333333333,3.58333333333333,17.1822271760158,17.0090130435416,351.833333333333,0.571056371387968,27.1562431316201
"47","Cambridge United",18,10,12,1.156706443975,0.811129461666667,1.156706443975,0.745837795,12.1666666666667,12.1666666666667,3.16666666666667,7.5,7.41666666666667,2.91666666666667,17.2541143555654,18.2609911903258,424.666666666667,0.650313971742543,24.8642286168799
"55","Cheltenham Town",8,23,12,0.703336395925,1.93753980745833,0.703336395925,1.74166480745833,9.08333333333333,9.08333333333333,2.58333333333333,18.9166666666667,18.6666666666667,6.5,20.3336344116317,17.7433483065484,347.333333333333,0.603646833013436,26.5173700417874
"59","Chesterfield",21,6,12,1.214386374425,1.37074562055,1.214386374425,1.10957895388333,11.25,11.25,3.91666666666667,9.5,9.16666666666667,3.83333333333333,16.6476661900808,17.1635943510249,530.083333333333,0.761987108945134,22.6343229461798
"65","Colchester United",11,19,11,1.42580352933636,1.23111473348182,1.28334898388182,1.23111473348182,12,11.8181818181818,4.54545454545455,11.9090909090909,11.9090909090909,3.63636363636364,18.4513020912053,16.4529567716607,469.545454545455,0.752371732817038,22.8595750221975
"71","Crawley Town",9,21,12,1.41321942803333,1.32966295821667,1.21734442803333,1.26437129155,13.6666666666667,13.4166666666667,4,12.9166666666667,12.8333333333333,4.58333333333333,17.6246140354137,17.6850227219423,470.666666666667,0.747344192634561,22.8646641748424
"75","Crewe Alexandra",19,7,12,1.32713196401667,1.26284816471667,1.13125696401667,1.13226483138333,11.9166666666667,11.6666666666667,3.83333333333333,12.8333333333333,12.6666666666667,4.5,17.8628171630054,18.180328184579,415.25,0.674693959462171,24.7694388644491
"93","Fleetwood Town",18,11,12,1.4185283106,1.55434389875833,1.35323664393333,1.423760565425,13.1666666666667,13.0833333333333,4.5,15.3333333333333,15.1666666666667,4.25,17.36425912311,17.6530234720973,419.916666666667,0.695376066679897,25.129578263584
"106","Gillingham",22,3,12,1.35595779644167,1.06331003439167,1.094791129775,0.998018367725,13,12.6666666666667,4,10.4166666666667,10.3333333333333,2.91666666666667,16.692934010373,17.6920775152302,367.5,0.601587301587302,26.9239546174036
"111","Grimsby Town",21,5,11,1.78220381555455,0.969407573763636,1.49729472464545,0.898180301036364,15.0909090909091,14.7272727272727,5,10,9.90909090909091,3.09090909090909,17.8104808534271,17.6136904773037,488.090909090909,0.734773700875396,22.6316743560533
"120","Harrogate Town",14,16,12,0.967511084333333,1.62626953118333,0.902219417666667,1.62626953118333,10.6666666666667,10.5833333333333,3.75,16.0833333333333,16.0833333333333,3.75,19.8502534686587,16.8526120866298,418.833333333333,0.664345403899721,24.0685320233267
