"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"97","Grimsby Town",49,10,32,1.55949836069688,1.06248519140625,1.36362336069688,0.98903206640625,14.09375,13.84375,4.5,10.375,10.28125,3.21875,17.4666253424405,17.6942247449271,468.09375,0.705120502036184,22.9693527061553
"105","Harrogate Town",25,23,33,0.887946720542424,1.79277817118182,0.840461872057576,1.65032362572727,10.6363636363636,10.5757575757576,3.21212121212121,16.8484848484848,16.6666666666667,5,19.5822013656661,17.2462893606004,418.969696969697,0.654129900188052,24.0482400150767
"127","Milton Keynes Dons",58,4,32,1.47207801919687,1.02992901572812,1.30068739419688,0.956475890728125,12.15625,11.9375,4.46875,10.5,10.40625,3.1875,17.0504971688974,18.6730824106142,399.78125,0.644883920894239,24.1486073119128
"134","Newport County AFC",24,24,32,0.995083501909375,1.55897508284063,0.921630376909375,1.38758445784062,10.1875,10.09375,3.34375,14.5625,14.34375,4.65625,18.8074913692645,17.1920875310662,407.15625,0.69007598434262,24.6938063632359
"140","Notts County",58,5,32,1.16157598363438,0.96639290245,1.08812285863437,0.91742415245,11,10.90625,4,9.71875,9.65625,3.1875,17.688671453752,18.4818452068899,500.375,0.752498126405196,21.4250147606876
"146","Oldham Athletic",42,15,31,1.41738993524839,1.26076505205484,1.29101896750645,1.1343940843129,13.5161290322581,13.3548387096774,4.38709677419355,11.9354838709677,11.7741935483871,3.7741935483871,17.4403279207231,17.5536273689223,381.870967741935,0.626795066734246,25.5575628204426
"161","Salford City",52,8,30,1.64066903898667,1.20007193511667,1.48396903898667,1.09560526845,14.6333333333333,14.4333333333333,4.76666666666667,11.7666666666667,11.6333333333333,4.1,17.8466615125794,18.1428357021371,387.9,0.630574890435679,25.437370963384
"166","Shrewsbury Town",32,19,32,0.89628745435625,1.20784832136875,0.89628745435625,1.08542644636875,11.78125,11.78125,3.0625,12,11.84375,4.40625,18.7046895445758,18.4055298214569,373.15625,0.625910727744745,25.9359284620802
"188","Swindon Town",61,2,34,1.34878380433235,1.23555598421176,1.27965145139118,1.18946774891765,12.5,12.4117647058824,4.64705882352941,11.9411764705882,11.8823529411765,3.47058823529412,18.1543522488922,17.382849056972,459.235294117647,0.698411681824004,24.4705847579634
"195","Tranmere Rovers",35,17,32,1.17867542709375,1.4482470909875,1.10522230209375,1.3503095909875,12.8125,12.71875,3.71875,14.09375,13.96875,4.375,18.3722469407463,17.3907828622253,417.21875,0.650138566399521,24.7327350808928
"200","Walsall",50,9,31,1.08947029494194,1.03907186499032,1.06419610139355,0.988523477893548,10.7096774193548,10.6774193548387,3.70967741935484,11.8709677419355,11.8064516129032,3.7741935483871,16.9834487238633,18.3697109721517,325.354838709677,0.597263533610946,26.5354588939619
