"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"5","Accrington Stanley",43,13,30,1.06576093933333,1.30577730023333,0.987410939333333,1.22742730023333,12.7,12.6,4.26666666666667,11.9333333333333,11.8333333333333,3.93333333333333,19.6230632151382,17.0687866556183,409.166666666667,0.620855397148676,24.6740211812627
"20","Barnet",47,11,32,1.59677308130625,0.998123558490625,1.44986683130625,0.924670433490625,14.3125,14.125,4.875,9.46875,9.375,3.125,16.4590963052441,18.2085711723497,463.71875,0.701394972707056,23.1741043237887
"26","Barrow",27,20,31,1.14895985203548,1.48820222001935,1.14895985203548,1.43765383292258,11.1612903225806,11.1612903225806,3.19354838709677,14.1935483870968,14.1290322580645,4.87096774193548,17.0715102307582,18.1052049413081,411.612903225806,0.666771159874608,24.2395553693025
"41","Bristol Rovers",27,22,32,1.11542367689375,1.38650924027812,1.06645492689375,1.21511861527813,11.125,11.0625,2.9375,11.46875,11.25,3.96875,16.964900354599,17.2553024128492,409.6875,0.659191456903127,25.1487855972883
"45","Bromley",63,1,31,1.4017391152,1.21052877311613,1.32591653455484,1.15998038601935,13.1612903225806,13.0645161290323,4.32258064516129,10.741935483871,10.6774193548387,3.64516129032258,16.771125590601,17.0632422215288,331.741935483871,0.52586542201478,27.402455020634
"50","Cambridge United",59,3,31,1.35401139220968,0.89076588406129,1.25291461801613,0.764394916319355,11.2258064516129,11.0967741935484,3.58064516129032,8.25806451612903,8.09677419354839,3,16.2330009016414,18.0917401068977,425.612903225806,0.647263907836896,24.7973239175587
"60","Cheltenham Town",31,18,30,0.900860138003333,1.58763816697667,0.84862680467,1.45705483364333,10,9.93333333333333,2.83333333333333,15.5,15.3333333333333,5.33333333333333,19.9797574129988,17.6929920396545,404.4,0.669716452357402,24.98331947167
"64","Chesterfield",49,8,31,1.31433696136129,1.33521286419032,1.2890627678129,1.15829350935161,11.3548387096774,11.3225806451613,3.83870967741935,10.9032258064516,10.6774193548387,3.80645161290323,16.6818346751504,16.8374412046945,514.032258064516,0.743144022591779,23.0064883795921
"70","Colchester United",45,12,30,1.40119450475667,0.944389846223333,1.27061117142333,0.918273179556667,11.7666666666667,11.6,3.9,10.4666666666667,10.4333333333333,3.1,17.7263893397018,17.7050532777224,464.066666666667,0.738471483982186,22.6820939007255
"75","Crawley Town",27,21,33,1.29084952556667,1.35495265864545,1.17213740435455,1.25998296167576,13.6060606060606,13.4545454545455,4.27272727272727,12.5151515151515,12.3939393939394,4.51515151515152,18.5236415339969,17.5699841089391,482.181818181818,0.73667672197084,22.8141211798391
